gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante
185;Centre de vaccination du CH du Puy en Velay (Emile Roux);;0.99999665878919;43157_1215_00053_e;;Stade Charles MASSOT - Place de la libération;43000;43157;Le Puy-en-Velay;45.0471;3.8747;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;41;20310;2021-03-26 16:40:08.100618;non;;;;;;;;;;2021-01-06;https://partners.doctolib.fr/hopital-public/espaly-saint-marcel/centre-de-vaccination-covid-19-ch-puy-en-velay?pid=practice-164904?speciality_id=5494&enable_cookies_consent=1;+33471043314;;Grand centre;;;f;
2259;Centre de Saint Laurent en Grandvaux;;0.99999997850373;39487_0040_00031;17;Rue du Coin d’Amont;39150;39487;Saint-Laurent-en-Grandvaux;46.5797;5.95846;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;18177;18177;2021-03-27 07:48:17.761668;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;2021-04-05;;+33384868600;;;t;;t;
415;CH MAULEON;;0.99999908335607;79079_0300_00009;6;Rue du Chemin Vert;79700;79079;Mauléon;46.9223;-0.7452;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;51;18113;2021-02-08 16:53:06.914747;;14:00-17:00;14:00-17:00;14:00-17:00;14:00-17:00;14:00-17:00;fermé;fermé;t;;2021-01-14;https://partners.doctolib.fr/hopital-public/mauléon/centre-de-vaccination-ch-mauleon?pid=practice-164607?speciality_id=5494&enable_cookies_consent=1;+33549815622;;;t;;;f
695;Centre de vaccination Les Halles de Tours;;0.99999994837653;37261_2070_00015;1;Place Gaston Paillhou - 1er étage;37000;37261;Tours;47.3914;0.680888;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;53;18350;2021-02-25 22:11:59.420095;;9h-18h;9h-18h;9h-18h;9h-18h;9h-18h;9h-12h;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/tours/centre-vaccination-covid-tours-metrople?pid=practice-164864&enable_cookies_consent=1;+33805021400;;;f;;;
950;Maison médicale de Saint Rémy en Bouzemont;;0.99999995798394;51513_0080_00005_c;5 c;Rue du Soiemont;51290;51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;48.6278;4.65036;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;13424;13424;2021-01-22 14:38:51.592428;;fermé;09:30-12:30;fermé;fermé;09:30-12:30;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/saint-remy-en-bouzemont/centre-de-vaccination-covid-de-saint-remy-en-bouzemont?speciality_id=5494&enable_cookies_consent=1;+33326725136;;;;;;
574;Mairie du 8e;;0.99999999344293;75108_5708_00003;3;Rue de Lisbonne;75008;75108;Paris;48.8777;2.31754;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;18194;2021-02-08 10:18:08.517211;oui;8h-20h;8h-20h;8h-20h;8h-20h;8h-20h;8h-20h;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-vaccinations-internationales/paris/centre-de-vaccination-covid-19-paris-8e?speciality_id=5494&enable_cookies_consent=1;3975;;;t;;;
206;Centre de vaccination du Centre Hospitalier d'Issoire;;0.9999999883868;63178_0600_00013;13;Rue du Docteur Sauvat;63500;63178;Issoire;45.5412;3.25169;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;41;41;2021-03-17 11:00:43.606155;;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;fermé;fermé;t;;2021-01-12;https://partners.doctolib.fr/hopital-public/issoire/centre-de-vaccination-covid-ch-issoire?speciality_id=5494&enable_cookies_consent=1;+33473718858;;;t;;;
219;Centre de vaccination de Neufchateau;;0.99999984569228;88321_0105_01281;1280;Avenue de la Division Leclerc;88300;88321;Neufchâteau;48.3704;5.7077;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;15;13943;2021-02-04 16:21:11.620084;;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;fermé;t;;2021-01-08;https://partners.doctolib.fr/hopital-public/neufchateau/centre-de-vaccination-covid-neufchateau-et-vittel?speciality_id=5494&enable_cookies_consent=1;+33329948605;;;;;;
779;Centre de vaccination de Bugey Sud - Boulodrome couvert du Bas-Bugey;;0.99999999335771;01034_0430_00520;520;Avenue Hoff;01300;01034;Belley;45.7496;5.6823;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;18075;18310;2021-03-30 11:01:02.60714;;09:00-18:00 ;09:00-18:00 ;09:00-18:00;09:00-18:00;09:00-18:00;09:00-18:00;fermé;t;;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/belley/centre-de-vaccination-covid-19-bugey-sud?speciality_id=5494&enable_cookies_consent=1;+33973056509;;;t;;f;f
1078;Centre de Vaccination de la Ville de Pau;64-2021-01-29-003;0.99999989593446;64445_0900_00007;7;Boulevard Champetier de Ribes;64000;64445;Pau;43.3034;-0.378245;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;18109;18109;2021-02-17 11:40:49.30688;Oui;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/pau/centre-de-vaccination-covid-de-pau?speciality_id=5494&enable_cookies_consent=1;+33559111046;;;t;f;f;f
1177;Centre de vaccination de Forbach - CHIC Unisanté;;0.99999986921207;57227_1108_00004;2;Rue Thérèse;57600;57227;Forbach;49.1834;6.91123;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;14476;15;2021-02-19 22:23:32.599852;;9:00-13:00/14:00-17:00;9:00-13:00/14:00-17:00;9:00-13:00/14:00-17:00;9:00-13:00/14:00-17:00;9:00-13:00/14:00-17:00;fermé;fermé;t;;;https://partners.doctolib.fr/hopital-public/forbach/centre-de-vaccination-covid-19-public-de-forbach?speciality_id=5494&enable_cookies_consent=1;+33387888110;;;;;;
1443;Centre de vaccination Cousance;;;;4;Rue de la gare;39190;39173;Cousance;0.000243916;-2.09541e-05;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;DES SAVOIRS PL;21000;21231;DIJON;18177;18177;2021-03-27 07:50:37.341421;Oui;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;2021-03-20;2021-03-15;https://partners.doctolib.fr/centre-de-sante/dole/ars-de-bourgogne-franche-comte?pid=practice-171872&enable_cookies_consent=1;+33384868600;;;t;;f;f
199;Centre médical du Cardié (Pfizer);;0.99999996137404;09122_0259_00004;2 ter;Avenue du Cardiè;09000;09122;Foix;42.9643;1.5956;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;11;18081;2021-03-11 10:27:07.741941;;17:00-19:00;17:00-19:00;17:00-19:00;17:00-19:00;17:00-19:00;09:00-12:00;09:00-12:00;t;;2021-01-07;https://partners.doctolib.fr/centre-de-sante/foix/centre-de-vaccination-covid-msp-foix?speciality_id=5494&enable_cookies_consent=1;+33800541919;;;t;;;
491;Centre de vaccination Covid-19 du GHER;2021-68CAB/EMZ;0.99999601987151;97410_0103_00031;30;Route nationale 3 - ZAC madeleine;97470;97410;Saint-Benoît;-21.0572;55.7093;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;10;14523;2021-03-31 08:29:06.807908;Oui;de 8h à 18h;de 8h à 18h;de 8h à 18h;de 8h à 18h;de 8h à 18h;de 8h à 12h;fermé;t;;2021-01-19;https://vaccination-covid.keldoc.com/centre-hospitalier/saint-benoit-97437/gher-saint-benoit/centre-de-vaccination-du-gher-saint-benoit;+262262720404;;Ouvert au grand public (personnes de + de 75 ans) et aux patients vulnérables à très haut risque, exclusivement sur prescription médicale (cancer ou maladie hémato maligne en cours de traitement par chimiothérapie, maladie rénale sévère dt dialysés, transplantés d’organes ou greffe de cellules souches, polypathologies avec 2 insuffisances d’organes, maladies rares, trisomie 21. Consulter cette liste sur www.lareunion.ars.sante.fr) – Pour prendre de rendez-vous dans un de ces centres appelez le 02 62 72 04 04;t;;;
463;Centre Hospitalier d'EPERNAY Auban-Moët ;;0.99999989726276;51230_1120_00135;137;Rue de l'Hôpital Auban Moët;51200;51230;Épernay;49.0332;3.95345;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;15;15;2021-02-05 21:33:48.67683;;09:30-12:00;09:30-12:00;09:30-12:00;09:30-12:00;09:30-12:00;fermé;fermé;t;;2021-01-11;https://partners.doctolib.fr/hopital-public/epernay/centre-hospitalier-epernay-auban-moet?speciality_id=5494&enable_cookies_consent=1;+33803800794;;;;;;
627;Mairie du 15e;;0.99999953332054;75115_0291_00084;31;Rue Peclet;75015;75115;Paris;48.8414;2.30044;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;126;2021-02-10 14:37:11.692816;;8h-17h30;8h-17h30;8h-17h30;8h-17h30;8h-17h30;8h-13h;;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/paris/centre-de-vaccination-covid-paris-15e?speciality_id=5494&enable_cookies_consent=1;3975;;;t;;;
789;Salle des Fêtes de Bléville;;0.99999997469117;76351_6375_00022;17;Rue Pierre Farcis;76620;76351;Le Havre;49.5172;0.0978097;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;19647;2021-02-09 17:33:23.224477;;;;;;;;;t;;2021-01-19;https://partners.doctolib.fr/centre-de-vaccinations-internationales/le-havre/centre-de-vaccination-covid-le-havre-agglo?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;;;;
77;CH Corte Tattone;;0.99999989644146;2b096_0290_00008;;Avenue du 9 Septembre;20250;2B096;Corte;42.3016;9.15487;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;QUA SAINT JOSEPH;20090;2A004;AJACCIO;12661;12661;2021-03-03 09:32:32.416289;;10:00-13:00/14:00-17:00;10:00-13:00/14:00-17:00;10:00-13:00/14:00-17:00;10:00-13:00/14:00-17:00;10:00-13:00/14:00-17:00;A CONFIRMER;fermé;t;;2021-01-19;https://partners.doctolib.fr/hopital-public/corte/centre-de-vaccination-covid-ch-corte?speciality_id=5494&enable_cookies_consent=1;+33685956053;;;t;;;
385;Centre hospitalier de Mâcon;;0.99999896488943;71270_2890;350;boulevard Louis Escande;71000;71270;Mâcon;46.3148;4.81368;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;18195;2021-02-03 15:47:26.570063;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;;https://partners.doctolib.fr/hopital-public/macon/centre-de-vaccination-covid-19-ch-macon?speciality_id=5494&enable_cookies_consent=1;;;réservé aux professionnels de santé libéraux;;;;
1005;CH René Muret;;0.9999997956264;93071_0465_00001;1;Avenue du Docteur Schaffner;93270;93071;Sevran;48.9362;2.5106;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18279;18279;2021-03-26 14:06:16.740558;;9h30-12h;9h30-12h;9h30-12h;9h30-12h;9h30-12h;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/hopital-public/paris/centres-de-vaccination-covid-19-ap-hp-hors-professionnels-de-sante?highlight%5Bagenda_ids%5D%5B%5D=411148&pid=practice-31581?speciality_id=5494&enable_cookies_consent=1;08 09 10 20 89;;;t;;f;f
740;Centre de Vaccination - ANGERS - Les Greniers St Jean;SIDPC 2021-003;0.99999991924047;49007_7580_00001;1;Place du Tertre Saint-laurent;49100;49007;Angers;47.4776;-0.559236;130008006;8412Z;AGENCE REGIONALE DE SANTE PAYS DE LOIRE;17;BD GASTON DOUMERGUE;44200;44109;NANTES;10695;10695;2021-03-12 15:54:28.2142;;9h-17h;9h-17h;9h-17h;9h-17h;9h-17h;9h-17h;fermé;t;;2021-01-18;https://partners.doctolib.fr/maison-de-sante/angers/la-salle-des-greniers-saint-jean-centre-de-vaccination?speciality_id=5494&enable_cookies_consent=1;+33241055999;;;t;;f;f
1079;Centre de vaccination de la communauté professionnelle territoriale de santé  -  Salle Jacques Anquetil de Genas;;0.99999966533882;69277_0280_00002_a;2 ;Rue de la Fraternite;69740;69277;Genas;45.7289;5.0117;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;11598;11598;2021-03-11 16:04:42.273201;;14:00 - 18:00;09:00  - 18:00;09:00  - 18:00;09:00  - 18:00;09:00  - 18:00;fermé;fermé;t;;2021-01-25;https://partners.doctolib.fr/centre-de-sante/genas/centre-de-vaccination-cpst-salle-polyvalente-genas?speciality_id=5494&enable_cookies_consent=1;+33423101010;;;;;;f
870;Centre de vaccination de Montluçon - Centre ATHANOR;128-2021;0.99999998440049;03185_2826_00015;15;Rue Pablo Picasso;03100;03185;Montluçon;46.3469;2.60353;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;18075;18261;2021-03-15 15:30:32.909117;;fermé;fermé;09:00-17:00;09:00-17:00;09:00-17:00;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/clinique-privee/montlucon/centre-de-vaccination-saint-francois?speciality_id=5494&enable_cookies_consent=1;+33801902409;;;t;;;
379;Centre de vaccination - CH CREIL GHPSO ;;0.99999745882029;60175_0705_00071;71;Boulevard Laennec;60100;60175;Creil;49.2477;2.46023;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-03-22 12:00:02.19988;;09:00-12:00/13:00-16:30;09:00-12:00/13:00-16:30;09:00-12:00/13:00-16:30;09:00-12:00/13:00-16:30;09:00-12:00/13:00-16:30;fermé;fermé;t;;2021-01-13;https://partners.doctolib.fr/hopital-public/creil/ghpso-centre-de-vaccination-covid-19-reserve-aux-professionnels-de-sante?pid=practice-165159&enable_cookies_consent=1;+33392043471 ;;;;;;
331;Dole - Le manège de Brack;;0.9999999998313;39198_0770_00022;22;Place Frederic Barberousse;39100;39198;Dole;47.0881;5.48916;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;18177;2021-03-27 07:54:55.06286;Oui;fermé;fermé;fermé;11:00-14:00/18:00-20:00;11:00-14:00/18:00-20:00;10:00-12:00;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/dole/ars-de-bourgogne-franche-comte?pid=practice-164482&enable_cookies_consent=1;+33384868600;;;t;;f;
1200;Centre de vaccination - CH La Bassée, salle VOX (salle municipale);;0.99999996991812;59051_0200_00017;17;Avenue Jean Baptiste Lebas;59480;59051;La Bassée;50.5309;2.80431;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-01-25 11:49:03.4369;;;;;;;fermé;fermé;;;2021-01-20;https://partners.doctolib.fr/hopital-public/bassee/ch-la-bassee-vaccination-covid?speciality_id=5494&enable_cookies_consent=1;;;;;;;
278;Centre de vaccination CASH de Nanterre;;0.99998976603876;92050_8130_00403;403;Avenue de la République;92000;92050;Nanterre;48.9137;2.22204;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;41;18247;2021-02-08 16:57:57.363182;;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;fermé;fermé;t;;2021-01-04;https://partners.doctolib.fr/etablissement-de-prevention/nanterre/cash-nanterre-vaccination-covid19-professionnels-de-sante?speciality_id=5494&enable_cookies_consent=1;+33147697234;;;;;;
382;Centre de vaccination - Polyclinique SAINT COME;;0.99999973440315;60159_1973_00009;7;Rue Jean-jacques Bernard;60200;60159;Compiègne;49.4031;2.80901;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-02-05 11:25:57.066189;;13:00-18:00;13:00-18:00;13:00-18:00;13:00-18:00;13:00-18:00;fermé;fermé;t;;2021-01-13;https://partners.doctolib.fr/clinique-privee/compiègne/polyclinique-saint-come-vaccination?speciality_id=5494&enable_cookies_consent=1;03 92 04 34 71 ;;Réservé aux professionnels de santé;;;;
290;Centre de vaccination - CH LE QUESNOY;;0.99999957977882;59481_1120_00090;90;Rue du 8 Mai 1945;59530;59481;Le Quesnoy;50.2515;3.62755;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;19079;2021-02-09 15:26:14.172819;;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;;;;;2021-01-20;https://partners.doctolib.fr/hopital-public/le-quesnoy/ch-le-quesnoy?speciality_id=5494&enable_cookies_consent=1;+33327149272 ;;;;;;
1197;La Halle RISCLE;;0.99999999412498;32344_0840_00012;;Rue des Pyrénées;32400;32344;Riscle;43.657;-0.0860449;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;17568;10;2021-02-10 18:24:33.235348;oui;fermé;fermé;09:00-12:00/14:00-17:00;fermé;fermé;fermé;fermé;t;;2021-01-27;https://partners.doctolib.fr/centre-de-sante/riscle/centre-de-vaccination-covid-19-riscle?pid=practice-166216&enable_cookies_consent=1;+33800541919;;Réservé aux plus de 75 ans;t;;;
537;Mairie du 9e;;0.99999998823305;75109_2933_00006;6;Rue Drouot;75009;75109;Paris;48.8726;2.34053;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18194;126;2021-02-10 14:37:32.64633;oui;7h-21h;7h-21h;7h-21h;7h-21h;7h-21h;7h-21h;;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/paris/centre-de-vaccination-covid-mairie-du-9eme-arrondissement?speciality_id=5494&enable_cookies_consent=1;3975;;;t;;;
1042;Centre de vaccination de Puget Théniers;;0.99999960849944;06099_zewxtq_00086;;Centre hospitalier La Condamine;06260;06099;Puget-Théniers;43.9526;6.89762;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;10366;2021-02-04 14:39:04.32476;;9h 17h;9h 17h;9h 17h;9h 17h;9h 17h;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-vaccinations-internationales/nice/covid-19-puget-theniers?speciality_id=5494&enable_cookies_consent=1;08 05 01 66 66;;Réservé aux plus de 75 ans;;;;
596;Centre de vaccinations internationales Air France;;0.99999997121324;75110_4964_00038;38;Quai de Jemmapes;75010;75110;Paris;48.8692;2.3675;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;18157;2021-03-25 13:18:09.220981;oui;8h45-18h45;8h45-18h45;8h45-18h45;8h45-18h45;8h45-18h45;8h45-16h45;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-vaccinations-internationales/paris/centre-de-vaccination-covid-19-centre-medical-international-cmi?speciality_id=5494&enable_cookies_consent=1;3975;;;t;;f;f
992;Centre de vaccination - CA du Libournais;;0.99999913298538;33243_1508_00051;14;Boulevard de Quinault;33500;33243;Libourne;44.9022;-0.24213;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;51;51;2021-02-22 09:15:24.001576;;09:00-12:15/13:30-16:15;09:00-12:15/13:30-16:15;09:00-12:15/13:30-16:15;09:00-12:15/13:30-16:15;09:00-12:15/13:30-16:15;09:00-12:15/13:30-16:15;fermé;t;;2021-01-19;https://partners.doctolib.fr/centre-de-sante/libourne/centre-de-vaccination-du-libournais-libourne?speciality_id=5494&enable_cookies_consent=1;;;;t;;f;
430;Communauté de communes du Pays Houdanais;Arrêté SIDPC du 22/01/2021 (RAA 78-2021-01-22-024);0.99999999818955;78310_0280_00031;31;Rue d'Epernon;78550;78310;Houdan;48.7883;1.60301;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18150;18227;2021-03-28 20:00:01.875988;;9:00-13:00/14:00-18:00;9:00-13:00/14:00-18:00;9:00-13:00/14:00-18:00;9:00-13:00/14:00-18:00;9:00-13:00/14:00-18:00;14:00-18:00;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/houdan/centre-de-vaccination-covid-de-houdan?speciality_id=5494&enable_cookies_consent=1;+33644733300;;;t;f;f;f
2113;Centre  de vaccination de Chatou;Arrêté SIDPC du 25/03/2021 (RAA 78-2021-03-25-00006);0.99998369009789;78146_b024_00031;31;Ile des Impressionnistes;78400;78146;Chatou;48.8856;2.1614;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18227;18227;2021-03-28 20:00:01.885556;;9:00-12:00/14:00-17:00;9:00-12:00/14:00-17:00;9:00-12:00/14:00-17:00;9:00-12:00/14:00-17:00;9:00-12:00/14:00-17:00;fermé;fermé;t;;2021-03-29;https://partners.doctolib.fr/centre-de-sante/chatou/apta-78-vaccination-covid-19-chatou?pid=practice-178074&enable_cookies_consent=1;+33134804958;;Très grand centre;t;f;f;f
317;Centre de vaccination - CH de Bapaume ;;0.99999960034885;62080_1020_00057;57;Rue de la République;62450;62080;Bapaume;50.1036;2.85692;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-02-05 08:58:49.577952;;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;10:00-17:00;fermé;t;;2021-01-13;https://partners.doctolib.fr/hopital-public/arras/ght-artois-ternois-vaccination-covid?pid=practice-163452&enable_cookies_consent=1;03 92 04 34 71 ;;;;;;
1006;Centre de vaccination de Bar-sur-Aube, MSP;;0.99999993144734;10033_0380_00005;5;Rue du Jard;10200;10033;Bar-sur-Aube;48.2354;4.70225;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;13424;15;2021-02-05 21:51:59.617733;;14:00-16:00;14:00-16:00;14:00-16:00;14:00-16:00;14:00-16:00;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/maison-de-sante/bar-sur-aube/centre-de-vaccination-msp-bar-sur-aube?speciality_id=5494&enable_cookies_consent=1;+333 25 92 53 37;;;;;;
534;HALLE AUX TOILES;;0.99999997448218;61001_2360_00022;;Rue Porchaine - cours clémenceau;61000;61001;Alençon;48.432;0.0892535;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-02-11 12:16:08.894773;;;;;;;;;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/alencon/centres-de-vaccination-covid-departement-orne-saonois?pid=practice-163785&enable_cookies_consent=1;+33279461156;;;;;;
884;CENTRE MARANS;;0.99999989599246;17218_0160_00024;24;Rue de Bordeaux;17230;17218;Marans;46.3088;-0.996226;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;18102;51;2021-03-04 10:33:42.292777;oui;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;fermé;fermé;t;;2021-01-21;https://partners.doctolib.fr/centre-de-sante/marans/aunis-atlantique-ville-de-marans?speciality_id=5494&enable_cookies_consent=1;+33532920601;;Réservé aux personnes de 75 ans et plus;t;;;
1202;Centre de Vaccination COVID d’Aubagne (Réservé aux professionnels de santé libéraux) ;;0.99999985346097;13005_1858_00035;179;Avenue des Soeurs Gastine;13400;13005;Aubagne;43.2914;5.56354;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;10366;2021-01-29 16:21:57.274876;; 8h30 / 17H30; 8h30 / 17H30; 8h30 / 17H30; 8h30 / 17H30; 8h30 / 17H30;fermé;fermé;t;;2021-01-20;https://partners.doctolib.fr/hopital-public/aubagne/centre-de-vaccination-covid-ch-aubagne-espace-des-libertes?pid=practice-167096&enable_cookies_consent=1;04 42 84 75 38;;réservé aux professionnels de santé libéraux;;;;t
